"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"68","Chtf8",1.42149576516422,-4.67603888819629,3.89240885492515,-1.20132264170543,0.22962607087405,0.999266067363847
"69","Gpatch4",1.42149576516422,-4.67603888819629,3.89240885492515,-1.20132264170543,0.22962607087405,0.999266067363847
"70","Kdm5b",1.42149576516422,-4.67603888819629,3.89240885492515,-1.20132264170543,0.22962607087405,0.999266067363847
"71","Pold1",1.42149576516422,-4.67603888819629,3.89240885492515,-1.20132264170543,0.22962607087405,0.999266067363847
"72","Slc7a1",1.42149576516422,-4.67603888819629,3.89240885492515,-1.20132264170543,0.22962607087405,0.999266067363847
"73","Slc7a5",1.42149576516422,-4.67603888819629,3.89240885492515,-1.20132264170543,0.22962607087405,0.999266067363847
"74","Ogdh",1.71933259860435,-4.27847047398067,3.56419060169107,-1.2004045103398,0.229982278036635,0.999266067363847
"75","Mid1",1.61526311825327,-4.75275798201888,3.96007816129034,-1.2001677210508,0.230074208819922,0.999266067363847
"76","Pdia5",1.4686662029857,-4.70838410723111,3.93865526616596,-1.19542935064089,0.231919323935881,0.999266067363847
"77","Tmem45a",1.4686662029857,-4.70838410723111,3.93865526616596,-1.19542935064089,0.231919323935881,0.999266067363847
"78","Med4",1.38757464420174,-4.63538369558614,3.89746270702957,-1.18933368810063,0.234308383774916,0.999266067363847
"79","Nip7",1.38757464420174,-4.63538369558614,3.89746270702957,-1.18933368810063,0.234308383774916,0.999266067363847
"80","Sft2d2",1.38757464420174,-4.63538369558614,3.89746270702957,-1.18933368810063,0.234308383774916,0.999266067363847
"81","Usp15",1.38757464420174,-4.63538369558614,3.89746270702957,-1.18933368810063,0.234308383774916,0.999266067363847
"82","Zdhhc7",1.38757464420174,-4.63538369558614,3.89746270702957,-1.18933368810063,0.234308383774916,0.999266067363847
"83","Zfp592",1.38757464420174,-4.63538369558614,3.89746270702957,-1.18933368810063,0.234308383774916,0.999266067363847
"84","Med12",1.89009126214856,-4.1890197222595,3.55369185147705,-1.17877967402221,0.238485920071179,0.999266067363847
"85","Tbc1d4",2.17826640981184,-4.07106703831089,3.46232453975196,-1.17581901741728,0.239667205253498,0.999266067363847
"86","4931440F15Rik",1.84762536318749,-5.04139603965824,4.29145320248078,-1.17475265412284,0.240093687020508,0.999266067363847
"87","Slc9a4",1.84762536318749,-5.04139603965824,4.29145320248078,-1.17475265412284,0.240093687020508,0.999266067363847
"88","Stx11",1.84762536318749,-5.04139603965824,4.29145320248078,-1.17475265412284,0.240093687020508,0.999266067363847
"89","Eml4",1.35365352323926,-4.59335792552623,3.92985123100535,-1.16883761127801,0.242469063673357,0.999266067363847
"90","Plcg1",1.35365352323926,-4.59335792552623,3.92985123100535,-1.16883761127801,0.242469063673357,0.999266067363847
"91","Mafg",1.21563215394799,-4.27912158648809,3.67312159085538,-1.16498228567805,0.24402616337086,0.999266067363847
"92","Golim4",1.30648308541778,-4.55957862639545,3.95672760437993,-1.15236101200098,0.249172755139659,0.999266067363847
"93","Impdh1",1.30648308541778,-4.55957862639545,3.95672760437993,-1.15236101200098,0.249172755139659,0.999266067363847
"94","Stom",1.30648308541778,-4.55957862639545,3.95672760437993,-1.15236101200098,0.249172755139659,0.999266067363847
"95","Xpo7",1.30648308541778,-4.55957862639545,3.95672760437993,-1.15236101200098,0.249172755139659,0.999266067363847
"96","Aldh1a3",1.82343284693313,-4.54984133964372,3.94915823926245,-1.15210408496912,0.249278304725155,0.999266067363847
"97","Acadl",1.38639081749221,-4.18842397561404,3.63921316972445,-1.15091471158068,0.249767324829834,0.999266067363847
"98","Nqo2",1.2725619644553,-4.51533138782655,3.9369239655604,-1.146918616495,0.251415257813725,0.999266067363847
