"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","Nos2",6.28027881061635,-7.14188022388366,1.24064093339805,-5.75660534133952,8.58222350752307e-09,9.62153077428412e-05
"2","Ddx59",3.93404190878913,-6.52140708176272,2.64086282023863,-2.46942288398511,0.0135331184019699,0.996063541933261
"3","Tbc1d22a",4.58746913167767,-6.51356240907266,1.34168591163754,-4.8547594877275,1.20532943656909e-06,0.00675647415668806
"4","Hps6",3.13747124012535,-6.17443019235225,2.74459069737298,-2.24967249151656,0.0244697429820923,0.996063541933261
"5","Sh3pxd2a",2.66316004027071,-5.83598758762753,1.80784251676929,-3.22815042432831,0.00124593437828549,0.996063541933261
"6","Pik3r4",3.82809832610723,-5.66746028898986,1.45887839586101,-3.88480650962344,0.000102411417077285,0.229626879370688
"7","Col14a1",5.24272033107204,-5.63181364504921,1.87869208563594,-2.99773107477739,0.0027199757125236,0.996063541933261
"8","Dusp2",2.25554180362735,-5.63021368003664,1.90933421725953,-2.94878373264461,0.0031902714132985,0.996063541933261
"9","Afg3l1",2.28289347363864,-5.59207386307418,2.02253160908364,-2.76488824103362,0.00569423009870696,0.996063541933261
"10","Abcd1",1.90796323737222,-5.58167693416091,2.2290788254007,-2.50402851193813,0.012278813876599,0.996063541933261
"11","Zfp192",1.81724525056118,-5.50831463740641,2.29998996291294,-2.3949298589243,0.016623544979214,0.996063541933261
"12","Zfp446",1.76256479914977,-5.45489744261252,2.44065723332487,-2.23501168788925,0.0254165814341763,0.996063541933261
"13","Man2b2",3.12760486323132,-5.45419484850837,1.50500939234463,-3.62402711654268,0.000290051175440091,0.54196062130981
"14","Dmxl2",1.75055228734989,-5.44759645374448,2.40923868435848,-2.26112775339029,0.0237513472386793,0.996063541933261
"15","Shroom4",1.72652726375013,-5.43024006542507,2.39480906346015,-2.26750439034131,0.0233594310091904,0.996063541933261
"16","AW011738",1.71451475195025,-5.42093288089165,2.39718913096606,-2.26137054054931,0.0237363214198635,0.996063541933261
"17","Smc1b",1.91131277239492,-5.39226414345763,2.33638188389203,-2.30795495403988,0.0210016420496351,0.996063541933261
"18","Slc7a6",1.72985391016166,-5.37332682040897,2.21016323842181,-2.43119002569505,0.0150493193483152,0.996063541933261
"19","Pigl",2.79923200385555,-5.34539174827006,1.6878500214979,-3.16698265852213,0.00154029503329071,0.996063541933261
"20","Zfp14",1.90864199745817,-5.32658570189136,2.12108014508857,-2.51126093194793,0.0120300738890172,0.996063541933261
"21","Eif4ebp2",1.55172169433992,-5.27575219533492,2.55294757269496,-2.06653370079421,0.0387781136691765,0.996063541933261
"22","Adat1",1.53970918254004,-5.26453393468874,2.57135289379511,-2.04737900713375,0.0406208859376864,0.996063541933261
"23","Hspa13",1.65447508156202,-5.23488547946763,2.5329609766389,-2.06670593339106,0.0387618717453857,0.996063541933261
"24","1700007L15Rik",1.59441252256261,-5.1800349799178,2.58708721450507,-2.00226530859679,0.0452562049903588,0.996063541933261
"25","Ccdc123",1.91229657960708,-5.17955210939345,2.13743517177542,-2.42325576831,0.0153820924971114,0.996063541933261
"26","Ptpn21",4.88279785946493,-5.16209672686946,1.2407898639183,-4.16033115435681,3.17786480575505e-05,0.0890676058432995
"27","Micall1",1.64578921617366,-5.15814647385774,2.60920180685733,-1.97690591057443,0.0480522666032829,0.996063541933261
"28","Nod2",1.4643303539404,-5.12028857799503,2.45264771869791,-2.08765757061652,0.0368287347893408,0.996063541933261
"29","Tmem164",2.51853103586358,-4.8336069353126,1.72694327306925,-2.79893787519838,0.00512710007995602,0.996063541933261
"30","1700017B05Rik",1.7593517150788,-4.77822122087572,2.2212474337325,-2.15114315870996,0.0314649018834075,0.996063541933261
"31","Pwwp2b",5.87591249092329,-4.7671677898852,1.11471398841016,-4.27658380485948,1.89783132871191e-05,0.070921956753964
"32","Klhl25",2.60644550447868,-4.68099590631714,1.82278104699075,-2.56805166700907,0.0102271911318962,0.996063541933261
"33","Polh",1.64460870466799,-4.67713725133635,2.32499061039973,-2.01168006030452,0.04425367385056,0.996063541933261
"34","Urm1",1.93212471192371,-4.67421841282402,2.05387108061615,-2.27580905974965,0.0228574402660495,0.996063541933261
"35","Anxa11",1.59655865746847,-4.63692097765153,2.34174560938783,-1.98011302297849,0.0476908301318951,0.996063541933261
"36","Zfp568",1.76219479388258,-4.59878010691265,2.2981390261714,-2.00108873072576,0.0453828285731035,0.996063541933261
"37","Eml4",3.50240084442323,-4.57513409658031,1.59435913809672,-2.86957561019905,0.00411023049987089,0.996063541933261
"38","Lias",1.65126199749104,-4.50956910407531,2.17378764218619,-2.0745214558033,0.0380309082167731,0.996063541933261
