"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030117","GO:0030117","membrane coat","5/161","98/28739",0.000231401258099225,0.0323961761338914,0.0264284594776483,"Sec24c/Dab2/Copb1/Eps15l1/Ap1b1",5
"GO:0048475","GO:0048475","coated membrane","5/161","98/28739",0.000231401258099225,0.0323961761338914,0.0264284594776483,"Sec24c/Dab2/Copb1/Eps15l1/Ap1b1",5
